Profile	Meta_mean	Isolate_mean	Meta_n	Isolate_n	t	p	Cohen_d	q	Name
K15234	0.029028772095122418	0.07815134595692654	129154	99141	-250.64070407399782	0.0	-0.25227030419392343	0.0	citryl-CoA lyase [EC:4.1.3.34]
K15655	0.0014333003983662577	0.02012412332873763	6377	25529	-250.6561497688571	0.0	-0.25228585031263956	0.0	surfactin/lichenysin synthetase B
PF16461	0.001058577384998114	0.015453817296509655	1274	3415	-109.04365260142993	0.0	-0.2523644346473982	0.0	Lambda phage tail tube protein, TTP
PF21089	0.00478270912719713	0.02762680954471199	5756	6105	-109.07766036979662	0.0	-0.2524431402944738	0.0	Polyketide synthase dehydratase domain
PF07739	0.001618609690719251	0.01772098053678823	1948	3916	-109.11807098590204	0.0	-0.25253666432860056	0.0	TipAS antibiotic-recognition domain
NF010288.0	0.005902260824053216	0.03109315705716734	1669	1778	-55.082876797407245	0.0	-0.2525663752978516	0.0	F-type conjugal transfer protein TrbB
PF08795	0.0005882831935468325	0.013304311230377272	708	2940	-109.16679717907945	0.0	-0.25264943346188223	0.0	Putative papain-like cysteine peptidase (DUF1796)
PF12327	0.0027203943159213695	0.02157199035211172	3274	4767	-109.17730581273591	0.0	-0.2526737540466055	0.0	FtsZ family, C-terminal domain
PF20288	0.002898208727530158	0.022142175119127888	3488	4893	-109.17875213039689	0.0	-0.25267710132203264	0.0	ABC-three component (ABC-3C) system Middle Component 2
K16329	0.0020237473399544906	0.022228843814762526	9004	28199	-251.05447514074717	0.0	-0.25268676549162505	0.0	pseudouridylate synthase [EC:4.2.1.70]
TIGR00937.1	0.012122798145508942	0.045328156969728764	3428	2592	-55.15377440151726	0.0	-0.25289145546665304	0.0	chromate efflux transporter
NF032895.1	0.0	0.010650018362100624	0	609	-55.17189429252355	0.0	-0.2529745389121506	0.0	aminoglycoside O-phosphotransferase APH(3'')-Ib
K26529	0.0008048688609925622	0.017784493964497227	3581	22561	-251.44304908934973	0.0	-0.2530778658461263	0.0	Poxviridae dUTP diphosphatase [EC:3.6.1.23]
PF05443	0.023496429586323912	0.06663468805010385	28278	14725	-109.39228918914998	0.0	-0.2531712993594504	0.0	ROS/MUCR transcriptional regulator protein
NF008731.0	0.009194654369405848	0.03903257961282199	2600	2232	-55.22096796717689	0.0	-0.25319955185356485	0.0	glutathione-dependent disulfide-bond oxidoreductase
K18122	0.012443888435870765	0.04798526222688887	55365	60873	-251.59898869298902	0.0	-0.2532348193281687	0.0	4-hydroxybutyrate CoA-transferase [EC:2.8.3.-]
PF00593	0.15345799176071165	0.24776790764816883	184687	54752	-109.43083934655428	0.0	-0.25326051765365465	0.0	TonB dependent receptor
K07807	0.018645042268538956	0.060139825962476065	82955	76292	-251.93393409410672	0.0	-0.25357194245643505	0.0	uncharacterized protein
K00259	0.032846561112944164	0.08477530335170826	146140	107544	-251.94821359250716	0.0	-0.2535863147963889	0.0	alanine dehydrogenase [EC:1.4.1.1]
PF04773	0.05336758891966943	0.11467049203325173	64228	25340	-109.57961700472777	0.0	-0.25360484021344964	0.0	FecR protein
K00485	0.0010527801577462053	0.018851043334381753	4684	23914	-252.05541907347524	0.0	-0.2536942172992765	0.0	dimethylaniline monooxygenase (N-oxide forming) / hypotaurine monooxygenase [EC:1.14.13.8 1.8.1.-]
K00202	0.00042097720654539765	0.016189793761040915	1873	20538	-252.1274149215014	0.0	-0.2537666812454234	0.0	formylmethanofuran dehydrogenase subunit C [EC:1.2.7.12]
PF07454	0.0	0.009892253180137658	0	2186	-109.65526418512938	0.0	-0.2537799137501414	0.0	Stage II sporulation protein P (SpoIIP)
K18288	0.011288842058702158	0.04568031739500243	50226	57949	-252.1941555108209	0.0	-0.25383385576455	0.0	itaconate CoA-transferase [EC:2.8.3.-]
K23134	0.0024130332565250345	0.023648544786796545	10736	30000	-252.24769693273652	0.0	-0.2538877452987481	0.0	dolabradiene monooxygenase / zealexin A1 synthase [EC:1.14.14.159 1.14.14.160]
PF21423	0.0	0.009905829007923759	0	2189	-109.73123445472115	0.0	-0.2539557350260997	0.0	Pyrogallol hydroxytransferase large subunit-like, domain 1
PF08005	0.0	0.009905829007923759	0	2189	-109.73123445472115	0.0	-0.2539557350260997	0.0	PHR domain
K16213	0.013969565573099894	0.051214865159939046	62153	64970	-252.37434445143617	0.0	-0.2540152162463973	0.0	cellobiose epimerase [EC:5.1.3.11]
K18697	0.013339335948351738	0.04994887972901921	59349	63364	-252.3851575427944	0.0	-0.2540260996416394	0.0	phosphatidylglycerophosphatase C [EC:3.1.3.27]
PF14815	0.003643533621049238	0.024572248292839657	4385	5430	-109.78141215048058	0.0	-0.25407186343449517	0.0	NUDIX domain
K09818	0.026230273857697568	0.07383627481816239	116703	93667	-252.6495647636986	0.0	-0.2542922259689453	0.0	manganese/iron transport system substrate-binding protein
K17683	0.0017998854618342468	0.021664431879184314	8008	27483	-252.68588839694482	0.0	-0.2543287857689279	0.0	cytochrome P450 family 2 subfamily A6 [EC:1.14.14.-]
PF05834	0.0021985837996114674	0.019988143777066807	2646	4417	-109.89648923545363	0.0	-0.25433819130225516	0.0	Lycopene cyclase protein
PF11588	0.0	0.009942031215353355	0	2197	-109.93357533868183	0.0	-0.2544240212726494	0.0	Protein of unknown function (DUF3243)
TIGR00779.1	0.0	0.010772432366262701	0	616	-55.49150133142203	0.0	-0.2544400032456705	0.0	CadD family cadmium resistance transporter
PF19985	5.317814178954418e-05	0.010331204945221535	64	2283	-109.96319421822227	0.0	-0.25449256952476484	0.0	Family of unknown function (DUF6421)
PF04231	0.003690895403580551	0.024771360433702445	4442	5474	-110.01875476769916	0.0	-0.25462115570399607	0.0	Endonuclease I
TIGR02791.1	0.010273258055047689	0.041638249129986184	2905	2381	-55.538878984382805	0.0	-0.2546572395770704	0.0	P-type DNA transfer protein VirB5
PF09523	0.0007336921750026174	0.014182214760545025	883	3134	-110.04636865168098	0.0	-0.2546850637082975	0.0	Protein of unknown function (DUF2390)
K16035	0.0065596475029511105	0.035144890692484575	29185	44584	-253.0704535168895	0.0	-0.25471585123041884	0.0	7-O-carbamoyltransferase [EC:2.1.3.-]
K06337	0.0001714925833391022	0.015092501282933555	763	19146	-253.074062824227	0.0	-0.25471948400452604	0.0	spore coat-associated protein S
K07413	0.006191938634874085	0.034243092851281395	27549	43440	-253.09598770381692	0.0	-0.2547415514339326	0.0	cytochrome P450 family 2 subfamily C [EC:1.14.14.1]
PF06094	0.005833808336006089	0.030690421348441722	7021	6782	-110.10585372820869	0.0	-0.2548227325899768	0.0	Gamma-glutamyl cyclotransferase, AIG2-like
PF02374	0.0024702908678174195	0.020965603377665953	2973	4633	-110.1254118044752	0.0	-0.25486799669056454	0.0	Anion-transporting ATPase
PF19187	4.8192690996774416e-05	0.010331204945221535	58	2283	-110.15884807398129	0.0	-0.25494537969314474	0.0	PafC helix-turn-helix domain
NF004320.0	0.00023693917028853534	0.0123113512757288	67	704	-55.60954877049234	0.0	-0.25498127515325153	0.0	NADH-quinone oxidoreductase subunit NuoK
PF07693	0.00988781073899337	0.04036093600807309	11900	8919	-110.18630476113367	0.0	-0.2550089238900346	0.0	KAP family P-loop domain
K19281	0.021914864158994077	0.06645477570537697	97503	84303	-253.62332596953723	0.0	-0.25527231831474645	0.0	beta-methylmalyl-CoA/(S)-malyl-CoA lyase [EC:4.1.3.24]
K08368	0.2643186192846669	0.3795039638902487	1175999	481430	-253.65296711863442	0.0	-0.2553021521828209	0.0	MFS transporter, putative metabolite transport protein
PF03306	0.0019742385139368277	0.019291251284047045	2376	4263	-110.3276234991139	0.0	-0.25533598394868673	0.0	Alpha-acetolactate decarboxylase
K25669	0.0017740379558263874	0.02169753984188583	7893	27525	-253.70658220713923	0.0	-0.25535611586256896	0.0	poly(ribitiol-phosphate) beta-1,3-N-acetylglucosaminyltransferase [EC:2.4.1.-]
K11717	0.02518131463562209	0.07226049345053552	112036	91668	-253.76776447119667	0.0	-0.25541769591766045	0.0	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]
PF05683	0.007832143195441304	0.035704427077441044	9426	7890	-110.37081087307061	0.0	-0.25543593435343276	0.0	Fumarase C-terminus
TIGR01971.1	0.00022986635923514623	0.0123113512757288	65	704	-55.715223627066905	0.0	-0.2554658162127776	0.0	NADH-quinone oxidoreductase, chain I
K00200	0.0003784973923237852	0.016189793761040915	1684	20538	-253.89484268557683	0.0	-0.25554560036126045	0.0	formylmethanofuran dehydrogenase subunit A [EC:1.2.7.12]
K00672	0.0003784973923237852	0.016189793761040915	1684	20538	-253.89484268557683	0.0	-0.25554560036126045	0.0	formylmethanofuran--tetrahydromethanopterin N-formyltransferase [EC:2.3.1.101]
TIGR01411.1	0.002330491242091713	0.02114264729027858	659	1209	-55.7537791045846	0.0	-0.25564260104629916	0.0	twin-arginine translocase TatA/TatE family subunit
K07311	0.017883777026377043	0.059116632258034	79568	74994	-254.02569052537086	0.0	-0.2556772989393902	0.0	Tat-targeted selenate reductase subunit YnfG
PF10749	0.001683420551025258	0.018254963096374803	2026	4034	-110.48564644790993	0.0	-0.25570170328385966	0.0	Protein of unknown function (DUF2534)
K01834	0.007729078579115395	0.03809859393635546	34388	48331	-254.11851202568764	0.0	-0.2557707239407568	0.0	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]
PF13802	0.004735347344665817	0.027898326100433975	5699	6165	-110.59926329920114	0.0	-0.25596465166974447	0.0	Glycosyl hydrolase 31 N-terminal galactose mutarotase-like domain
K09711	0.000895447512480974	0.018490008883969993	3984	23456	-254.37389420590003	0.0	-0.25602776654892334	0.0	lipoyl synthase
K21711	0.0010006356238868716	0.018918835829437236	4452	24000	-254.42733908703462	0.0	-0.25608155891465756	0.0	LysR family transcriptional regulator, putative pyruvate carboxylase regulator
NF010293.0	0.005290462667935057	0.029938967875067765	1496	1712	-55.85565423034088	0.0	-0.25610971955464995	0.0	F-type conjugal transfer protein TraV
K03934	0.0	0.014346783837323237	0	18200	-254.48062780327822	0.0	-0.25613519410015767	0.0	NADH dehydrogenase (ubiquinone) Fe-S protein 1 [EC:7.1.1.2]
K00293	0.0	0.014346783837323237	0	18200	-254.48062780327822	0.0	-0.25613519410015767	0.0	saccharopine dehydrogenase (NADP+, L-glutamate forming) [EC:1.5.1.10]
K19292	0.0	0.014346783837323237	0	18200	-254.48062780327822	0.0	-0.25613519410015767	0.0	alginate biosynthesis protein AlgK
K19293	0.0	0.014346783837323237	0	18200	-254.48062780327822	0.0	-0.25613519410015767	0.0	alginate biosynthesis protein AlgX
K19290	0.0	0.014346783837323237	0	18200	-254.48062780327822	0.0	-0.25613519410015767	0.0	mannuronan synthase [EC:2.4.1.33]
NF012174.0	5.658248842711291e-05	0.011297063812671598	16	646	-55.86174564009791	0.0	-0.2561376499274307	0.0	Tet(A)/Tet(B)/Tet(C) family tetracycline efflux MFS transporter
NF001484.0	0.002044042394429454	0.02021579840162286	578	1156	-55.88818072039057	0.0	-0.25625886023448824	0.0	isomerizing glutamine--fructose-6-phosphate transaminase
TIGR01135.1	0.002044042394429454	0.02021579840162286	578	1156	-55.88818072039057	0.0	-0.25625886023448824	0.0	glutamine--fructose-6-phosphate transaminase (isomerizing)
TIGR02760.1	0.0063301658927832575	0.032649563681513734	1790	1867	-55.8984746636297	0.0	-0.2563060600919138	0.0	conjugative transfer relaxase/helicase TraI
NF010557.0	0.0011670138238092037	0.016893132574366507	330	966	-55.90970100670349	0.0	-0.2563575351953008	0.0	large conductance mechanosensitive channel protein MscL
TIGR01243.1	0.0006400894003317149	0.014549778780406765	181	832	-55.91129600942869	0.0	-0.2563648486124699	0.0	CDC48 family AAA ATPase
K07145	0.0003623146059536471	0.016210289166522805	1612	20564	-254.7562401299836	0.0	-0.2564125983859238	0.0	heme oxygenase (staphylobilin-producing) [EC:1.14.99.48]
PF00346	0.0011574554923880476	0.016236690032174712	1393	3588	-110.85299449449322	0.0	-0.25655187273327895	0.0	Respiratory-chain NADH dehydrogenase, 49 Kd subunit
K25650	0.0035790929188622062	0.02753715383457212	15924	34933	-254.9582546646803	0.0	-0.2566159263661408	0.0	teichoic acid beta-1,3-glucosyltransferase [EC:2.4.1.-]
PF20668	0.00045949238140028016	0.012960390259796091	553	2864	-110.8938267253836	0.0	-0.2566463725287114	0.0	Domain of unknown function (DUF6815)
TIGR01958.1	0.00021218433160167342	0.0123113512757288	60	704	-55.98105964741437	0.0	-0.25668472931220965	0.0	NADH-quinone oxidoreductase subunit NuoE
TIGR01973.1	0.00021218433160167342	0.0123113512757288	60	704	-55.98105964741437	0.0	-0.25668472931220965	0.0	NADH-quinone oxidoreductase subunit NuoG
NF005722.0	0.00021218433160167342	0.0123113512757288	60	704	-55.98105964741437	0.0	-0.25668472931220965	0.0	NADH-quinone oxidoreductase subunit NuoE
NF004741.0	0.00021218433160167342	0.0123113512757288	60	704	-55.98105964741437	0.0	-0.25668472931220965	0.0	NADH-quinone oxidoreductase subunit NuoH
K21729	0.029744860392001027	0.08037273259723296	132340	101959	-255.18022467357105	0.0	-0.25683933956581106	0.0	(R)-dichlorprop dioxygenase (2-oxoglutarate) [EC:1.14.11.44]
K05280	0.006010556570975454	0.0340948953039508	26742	43252	-255.19113432181635	0.0	-0.25685032014572784	0.0	flavonoid 3'-monooxygenase [EC:1.14.14.82]
K25670	0.002444724546499888	0.02411757425840134	10877	30595	-255.19759291247297	0.0	-0.256856820728447	0.0	fructooligosaccharide transport system substrate-binding protein
PF20441	0.0005475686787392127	0.013444594784166965	659	2971	-111.00980981545625	0.0	-0.25691479720320237	0.0	Terminase large subunit, endonuclease domain
PF05681	0.007749883257360602	0.035704427077441044	9327	7890	-111.01596679599402	0.0	-0.2569290465691716	0.0	Fumarate hydratase (Fumerase)
NF038056.1	0.0	0.010982284944826259	0	628	-56.03533990868769	0.0	-0.2569336155294355	0.0	macrolide 2'-phosphotransferase MphM
K20986	0.00592896835635934	0.03390255380635153	26379	43008	-255.28145111540252	0.0	-0.25694122415541776	0.0	geranyl diphosphate phosphohydrolase [EC:3.6.1.68]
NF010584.0	0.0017505207357138058	0.019253974083206546	495	1101	-56.10241074311924	0.0	-0.25724114916829904	0.0	oleate hydratase
K07455	0.00019464295828527196	0.015495314829135323	866	19657	-255.64468375134572	0.0	-0.2573068184346913	0.0	recombination protein RecT
K00526	0.0061786777404874435	0.03458284361138504	27490	43871	-255.64936472302458	0.0	-0.25731152984082023	0.0	ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]
NF006579.0	0.002284517970244684	0.021160135005158877	646	1210	-56.12481352454979	0.0	-0.2573438705516305	0.0	hypothetical protein
K11144	0.004977105852504691	0.031507744504275265	22144	39970	-255.7363364312807	0.0	-0.25739906701631254	0.0	primosomal protein DnaI
PF05658	0.0050303198499046945	0.02887126042510442	6054	6380	-111.2243669541504	0.0	-0.2574113560556834	0.0	YadA head domain repeat (2 copies)
K13572	0.010609389792078167	0.04483054635233021	47203	56871	-255.78855009452323	0.0	-0.2574516201590989	0.0	proteasome accessory factor B
PF04488	0.0003157452168754186	0.012227295559346731	380	2702	-111.25035654769377	0.0	-0.25747150489447246	0.0	Glycosyltransferase sugar-binding region containing DXD motif
PF10898	6.56417687714686e-05	0.010652499536159217	79	2354	-111.26196544721607	0.0	-0.2574983718720079	0.0	Protein of unknown function (DUF2716)
K11685	0.015619535500088556	0.055111357055976896	69494	69913	-255.85550546006786	0.0	-0.25751901085086926	0.0	DNA-binding protein StpA
K23717	0.0	0.014513900220483265	0	18412	-255.9801780521383	0.0	-0.25764449403143425	0.0	solute carrier family 23 (nucleobase transporter), member 2
K03201	0.005916606505659929	0.03398138228897418	26324	43108	-256.0402355466047	0.0	-0.25770494200397787	0.0	type IV secretion system protein VirB6
NF010259.0	0.0029528986147899553	0.02339856250983684	835	1338	-56.211339735300264	0.0	-0.257740611112184	0.0	plasmid-partitioning protein SopA
NF005075.0	0.004837802760518154	0.028924680412010562	1368	1654	-56.22550205784597	0.0	-0.2578055482882927	0.0	SDR family oxidoreductase
PF00367	0.017153274360989845	0.05574687416565225	20644	12319	-111.39606417499363	0.0	-0.25780872234922647	0.0	phosphotransferase system, EIIB
K05687	0.02223065325413358	0.06754024391109092	98908	85680	-256.1473236235472	0.0	-0.2578127263395095	0.0	protein DJ-1 [EC:3.5.1.124]
TIGR00099.1	0.01405367556308417	0.050084815417169436	3974	2864	-56.232499140120034	0.0	-0.2578376313567592	0.0	Cof-type HAD-IIB family hydrolase
K01839	0.0009489406118711527	0.018918835829437236	4222	24000	-256.21403890015426	0.0	-0.25787987538134705	0.0	phosphopentomutase [EC:5.4.2.7]
PF19247	6.314904337508372e-05	0.010666075363945317	76	2357	-111.43230789454135	0.0	-0.2578926027546877	0.0	Family of unknown function (DUF5895)
PF20538	0.0005301196009645185	0.013435544232309565	638	2969	-111.43848935111653	0.0	-0.2579069087666075	0.0	Family of unknown function (DUF6753)
K18228	0.0048986642907938825	0.03138240721690524	21795	39811	-256.3298892468018	0.0	-0.2579964789565633	0.0	taurochenodeoxycholate 6alpha-hydroxylase [EC:1.14.14.57]
K02784	0.002551036462514823	0.02460236942653067	11350	31210	-256.3515048263422	0.0	-0.25801823507493254	0.0	phosphocarrier protein HPr
TIGR01194.1	0.004936822115265601	0.029221971564975604	1396	1671	-56.275128417630306	0.0	-0.258033095405268	0.0	cyclic peptide export ABC transporter
PF17633	1.0801810051001161e-05	0.010308578565578036	13	2278	-111.52411232114682	0.0	-0.2581050697040763	0.0	Family of unknown function (DUF5514)
TIGR02740.1	0.008218606444038152	0.037476172988475595	2324	2143	-56.2948289406889	0.0	-0.2581234263754293	0.0	TraF-like protein
TIGR01962.1	0.00026876682002878634	0.012766031862616512	76	730	-56.30274041668714	0.0	-0.25815970212811884	0.0	NADH dehydrogenase (quinone) subunit D
NF011300.0	0.0	0.01108721123410804	0	634	-56.30537515299778	0.0	-0.25817178293868165	0.0	conjugative transfer relaxase/helicase TraI
K14937	0.00669045835944306	0.03597889603863226	29767	45642	-256.5373272465378	0.0	-0.2582052656637669	0.0	methyl farnesoate epoxidase / farnesoate epoxidase [EC:1.14.14.127 1.14.14.128]
TIGR02288.1	0.0003288857139825938	0.013115786160222444	93	750	-56.33254686742233	0.0	-0.2582963708654901	0.0	phenylacetic acid degradation protein PaaN
TIGR03558.1	0.026250738224653698	0.07292377105083679	7423	4170	-56.347175308085205	0.0	-0.2583634452895089	0.0	MsnO8 family LLM class oxidoreductase
PF00743	0.001513915224071086	0.017847688262791823	1822	3944	-111.64061055551616	0.0	-0.25837468659926144	0.0	Flavin-binding monooxygenase-like
K10723	0.0024013456885910458	0.0241727541962372	10684	30665	-256.75403584851443	0.0	-0.25842338324823527	0.0	ecdysone 20-monooxygenase [EC:1.14.99.22]
NF007424.1	0.0012023778790761495	0.017242886871972438	340	986	-56.38551554722136	0.0	-0.2585392432105631	0.0	OmpA family protein
PF16859	0.01619606780877805	0.054022744036817644	19492	11938	-111.7549901772805	0.0	-0.25863940029779503	0.0	Tetracyclin repressor-like, C-terminal domain
K15727	0.06974174071040634	0.14175804858514698	310293	179831	-257.0580881404527	0.0	-0.25872941240842895	0.0	membrane fusion protein, heavy metal efflux system
PF12083	0.0049322726509802226	0.028758128526886927	5936	6355	-111.798051724932	0.0	-0.2587390594972886	0.0	Domain of unknown function (DUF3560)
K13935	0.023409524289013776	0.06985149502158718	104153	88612	-257.1211924874928	0.0	-0.2587929270433826	0.0	malonate decarboxylase epsilon subunit [EC:2.3.1.39]
K15327	0.023408850006248354	0.06985149502158718	104150	88612	-257.12692210962433	0.0	-0.25879869391801436	0.0	polyketide biosynthesis malonyl-CoA-[acyl-carrier-protein] transacylase
PF13436	0.001967591246213135	0.019598970047198627	2368	4331	-111.84174540793421	0.0	-0.2588401816749253	0.0	Glycine-zipper domain
K01187	0.0037521588286539608	0.028332533224234714	16694	35942	-257.18811473677323	0.0	-0.2588602844035754	0.0	alpha-glucosidase [EC:3.2.1.20]
PF04229	0.003616944550154466	0.025006674781994833	4353	5526	-111.85606626608954	0.0	-0.25887332505545063	0.0	GrpB protein
K14375	0.0	0.014651850065072912	0	18587	-257.2118078421851	0.0	-0.2588841315553445	0.0	dTDP-L-oleandrosyltransferase [EC:2.4.1.-]
K26039	0.00599122713170001	0.03434951130282198	26656	43575	-257.2743602594996	0.0	-0.2589470906720701	0.0	Straboviridae ribonucleoside-diphosphate reductase subunit alpha [EC:1.17.4.1]
K10220	0.0463423306628739	0.10746292893533463	206185	136325	-257.3734766330593	0.0	-0.2590468514742945	0.0	4-oxalmesaconate hydratase [EC:4.2.1.83]
PF05448	0.00013959262219755348	0.011272462338391083	168	2491	-111.9323926366222	0.0	-0.2590499704711958	0.0	Acetyl xylan esterase (AXE1)
K07144	0.0006538295215379401	0.017826273060287234	2909	22614	-257.4172973957781	0.0	-0.25909095714811925	0.0	5-(aminomethyl)-3-furanmethanol phosphate kinase [EC:2.7.4.31]
K01471	0.02556273391992937	0.07370936096113992	113733	93506	-257.4227277511949	0.0	-0.2590964228102826	0.0	6-aminohexanoate-cyclic-dimer hydrolase [EC:3.5.2.12]
PF04443	0.0010967991744093488	0.016200487824745115	1320	3580	-111.95307810651515	0.0	-0.2590978437475436	0.0	Acyl-protein synthetase, LuxE
NF005068.0	0.002242081103924349	0.021195110434919468	634	1212	-56.51016452490493	0.0	-0.2591107845371701	0.0	aldolase
TIGR03249.1	0.007033910592595474	0.034765577182029626	1989	1988	-56.51125855876278	0.0	-0.2591158009085363	0.0	5-dehydro-4-deoxyglucarate dehydratase
NF038245.1	1.0609216580083672e-05	0.011244600668030708	3	643	-56.521424542677615	0.0	-0.25916241404601187	0.0	choloylglycine hydrolase
K25543	0.0006502333467890205	0.017827849629939687	2893	22616	-257.566886253875	0.0	-0.25924151859373745	0.0	beta-galactosidase-1-like protein [EC:3.2.1.-]
K07515	0.010037373246078146	0.04388381627603212	44658	55670	-257.6022209087988	0.0	-0.25927708298531993	0.0	enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.211]
PF14490	0.007875350435645308	0.036319864603744215	9478	8026	-112.05232420547613	0.0	-0.25932753328065916	0.0	Helix-hairpin-helix containing domain
NF010289.0	0.00550971981059012	0.030918279908364373	1558	1768	-56.563875770106606	0.0	-0.25935706169809647	0.0	F-type conjugal transfer pilus assembly protein TraB
K12640	0.0027137633699034335	0.025303154637046077	12074	32099	-257.8208311808975	0.0	-0.2594971146040708	0.0	brassinosteroid 6-oxygenase / brassinolide synthase [EC:1.14.14.179 1.14.14.180]
PF12495	0.0	0.010340255497078935	0	2285	-112.13618726775061	0.0	-0.25952162118760097	0.0	Vegetative insecticide protein 3A N terminal
K15328	0.023315574223698253	0.06985149502158718	103735	88612	-257.92055582073044	0.0	-0.2595974876273561	0.0	bacillaene synthase trans-acting acyltransferase
K25987	0.029373330588253276	0.08037273259723296	130687	101959	-257.9573465659622	0.0	-0.2596345175763639	0.0	(R)-3-[(carboxymethyl)amino]fatty acid dioxygenase/decarboxylase [EC:1.14.11.78]
K00423	0.005731403506090572	0.03379455878515849	25500	42871	-258.00260952595124	0.0	-0.25968007482424726	0.0	L-ascorbate oxidase [EC:1.10.3.3]
PF01558	0.01279183582578176	0.04731175983455591	15395	10455	-112.23509404788666	0.0	-0.2597505254205054	0.0	Pyruvate ferredoxin/flavodoxin oxidoreductase
NF001913.0	0.0014499262659447684	0.01836210062431142	410	1050	-56.6696413210703	0.0	-0.2598420186101425	0.0	ADP-forming succinate--CoA ligase subunit beta
TIGR01016.1	0.0014499262659447684	0.01836210062431142	410	1050	-56.6696413210703	0.0	-0.2598420186101425	0.0	succinate-CoA ligase subunit beta
K00493	0.0030502304698492213	0.026391775982064943	13571	33480	-258.19903142619637	0.0	-0.25987777380817034	0.0	xanthocillin biosynthesis cytochrome P450 monooxygenase [EC:1.14.-.-]
K18969	0.021469612772893474	0.06661952723405831	95522	84512	-258.37197713846905	0.0	-0.260051843968104	0.0	Bacillus phage DNA polymerase III epsilon subunit
TIGR04123.1	0.0014039529940977392	0.018204711190388752	397	1041	-56.723976528367224	0.0	-0.2600911567662435	0.0	ligase-associated DNA damage response endonuclease PdeM
K03198	0.06519685011053743	0.13568589056872385	290072	172128	-258.4220680631493	0.0	-0.26010226057083874	0.0	type IV secretion system protein VirB3
PF13336	0.0075920106489228934	0.035745154560799346	9137	7899	-112.40191886706806	0.0	-0.2601366153044508	0.0	Acetyl-CoA hydrolase/transferase C-terminal domain
K14955	0.0002519569933461777	0.016111753563244485	1121	20439	-258.59276267273725	0.0	-0.26027406499200845	0.0	lipoprotein LprA
K11163	0.052423012641453284	0.11702088245333157	233239	148450	-258.63612920191076	0.0	-0.2603177134789805	0.0	dehydrogenase/reductase SDR family member 1 [EC:1.1.-.-]
TIGR04070.1	5.3046082900418355e-05	0.011629330395397234	15	665	-56.77404897932511	0.0	-0.2603207493034529	0.0	spore photoproduct lyase
PF09641	0.00012380536135378253	0.011272462338391083	149	2491	-112.49797300274601	0.0	-0.2603589175390844	0.0	Protein of unknown function (DUF2026)
PF19472	0.0008874102411130185	0.015390463433507858	1068	3401	-112.55369943303455	0.0	-0.2604878876234422	0.0	Family of unknown function (DUF6009)
PF13783	2.243452856746395e-05	0.010589145673157422	27	2340	-112.59691459069634	0.0	-0.26058790232921675	0.0	Domain of unknown function (DUF4177)
PF09385	0.0	0.01042623573972423	0	2304	-112.60632549223061	0.0	-0.2606096823850802	0.0	Histidine kinase N terminal
K00645	0.023193753804078603	0.06985149502158718	103193	88612	-258.96017111447827	0.0	-0.2606438622270739	0.0	[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]
PF03640	0.0026547525471499007	0.02216027622284269	3195	4897	-112.64005690992092	0.0	-0.2606877484618503	0.0	Secreted repeat of unknown function
K00869	0.000392657330397656	0.016836187318546688	1747	21358	-259.0315302933141	0.0	-0.2607156853645745	0.0	mevalonate kinase [EC:2.7.1.36]
K24084	0.03144113106888203	0.08410289639493701	139887	106691	-259.07336892093406	0.0	-0.2607577960159778	0.0	quorum-quenching protein AidA
K18057	0.029222965531564074	0.08037273259723296	130018	101959	-259.0879831863463	0.0	-0.26077250529951074	0.0	pentalenolactone F synthase [EC:1.14.11.36]
NF003152.0	2.8291244213556455e-05	0.011506916391235158	8	658	-56.883566059336324	0.0	-0.2608229077515923	0.0	metallothiol transferase FosB
K22365	0.0020163302295348436	0.023200799005499862	8971	29432	-259.1987746448456	0.0	-0.26088401709501485	0.0	tabersonine 3-oxygenase [EC:1.14.14.50]
K03204	0.07728831342101407	0.15304155758775384	343869	194145	-259.2983307570722	0.0	-0.2609842204949716	0.0	type IV secretion system protein VirB9
K02026	0.0008597105259135858	0.018918835829437236	3825	24000	-259.34377037241364	0.0	-0.2610299555467741	0.0	multiple sugar transport system permease protein
K05710	0.00426551277406223	0.030079372399152753	18978	38158	-259.36818266609447	0.0	-0.2610545265627856	0.0	3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin component
TIGR00796.1	3.536405526694557e-05	0.011576867250756344	10	662	-56.94029608520112	0.0	-0.2610830266458164	0.0	branched-chain amino acid transport system II carrier protein
K07680	0.0002982577432385172	0.0164357386268236	1327	20850	-259.45845705813707	0.0	-0.2611453878952481	0.0	two-component system, NarL family, sensor histidine kinase ComP [EC:2.7.13.3]
PF18064	0.0010768573712382696	0.01630004389517651	1296	3602	-112.86988202038371	0.0	-0.2612196426407964	0.0	Centromere-binding protein ParB C-terminal
PF02741	0.00022019074334733138	0.011960304279553446	265	2643	-112.88947915236699	0.0	-0.261264997129716	0.0	FTR, proximal lobe
